,uuid,user_id,docid,model,nonfactual_spans,evidence,error_type,summary,dialogue
10,db134f09-935f-420f-994c-7239129657fb,ann_wjbp,13611734,alpaca-13b,his teammates,Not found,,Paul Pogba scored a great goal and his teammates were impressed with his performance. They discussed how he has matured under the trust of his manager and is now rewarded with a goal for his efforts.,"Richie: Pogba
Clay: Pogboom
Richie: what a s strike yoh!
Clay: was off the seat the moment he chopped the ball back to his right foot
Richie: me too dude
Clay: hope his form lasts
Richie: This season he''s more mature
Clay: Yeah, Jose has his trust in him
Richie: everyone does
Clay: yeah, he really deserved to score after his first 60 minutes
Richie: reward
Clay: yeah man
Richie: cool then 
Clay: cool"
11,a5cf38af-03b1-4379-8dc0-28b97b35a996,ann_wjbp,13611734,alpaca-13b,his manager,Not found,Extrinsic_Error,Paul Pogba scored a great goal and his teammates were impressed with his performance. They discussed how he has matured under the trust of his manager and is now rewarded with a goal for his efforts.,"Richie: Pogba
Clay: Pogboom
Richie: what a s strike yoh!
Clay: was off the seat the moment he chopped the ball back to his right foot
Richie: me too dude
Clay: hope his form lasts
Richie: This season he''s more mature
Clay: Yeah, Jose has his trust in him
Richie: everyone does
Clay: yeah, he really deserved to score after his first 60 minutes
Richie: reward
Clay: yeah man
Richie: cool then 
Clay: cool"
12,5e895b9e-032d-4c8f-a580-0c3f83583da7,ann_wjbp,13611740,alpaca-13b,,,,Jannet and Nadia discussed about their day and agreed to go to a disco together in the future.,"Nadia: heeeeey how are you?
Jannet: hey, I''m cool, we just got up and now we''re doing some breakfast :D how are you guys?
Nadia: cool, we just woke up like 20min ago and will eat something too
Jannet: nice :D thank you guys for coming yesterday, it was really nice to have you here, I hope you had fun
Nadia: of course we had, I hope we will repeat it soon :)
Jannet: sure, we just have to wait for the neighbours to forget about us, cause it was fuckin loud yesterday xD
Nadia: hahahah yeah it was
Nadia: but it was really cool, I''m still in a very dancing mood
Jannet: perfect, the next time we''re going to the disco then :D
Nadia: sounds cool ;)"
13,17663b9d-0d4d-4938-a6d3-7b5be555a415,ann_wjbp,13611884-1,alpaca-13b,Deborah has forgotten to pack the unicorn,Deborah :  If Sofie wants to take the unicorn we won't have much space in the car XD,Intrinsic_Error,Nathan and Deborah are discussing their plans for the next day. Nathan is going to the dentist after work and Deborah is picking up the girls from school. They are then going to meet at home for a quick bite before heading off on their trip. Nathan has to buy some syrup for travel sickness and Deborah has forgotten to pack the unicorn. They are both excited for the trip and looking forward to having some alone time.,"Nathan: Hey Honey, what are our plans for tomorrow then?
Deborah: So I''ve been thinking that we should pack everything today, we won''t have time tomorrow
Nathan: Totally true, I started packing my stuff in the bedroom, I also told the girls to start packing too
Deborah: If Sofie wants to take the unicorn we won''t have much space in the car XD
Nathan: No, I explained to her that he''ll be fine without her these few days, I hope it worked :D
Deborah: We need to take boots and those warm jackets for the girls, my parents promised them to take them on a trip to the forest
Nathan: I remember, Lucy was really excited about that. Are we taking the bicycles?
Deborah: Yeah, don''t you think we could use some alone time while the rest of the family is hiking? XD
Nathan: Now you''re talking! We could have a ride to this beautiful cliff where we were last year!
Deborah: Why not, it''s a wonderful idea! :*
Nathan: So tomorrow I''m seeing the dentist after work, you go to pick up the girls from school
Deborah: Yeah, then we meet at home, have a quick bite (you probably won''t, haha!)
Nathan: Thanks Honey, so nice of you to remind me of this! After the quick bite you girls have, we are off!
Deborah: Damn, I forgot to buy this syrup for travel sickness. Will you have time today to do it?
Nathan: Yes, it''s feasible :) I''ll do it on my way from work
Deborah: Wonderful! So see you in the evening then?
Nathan: I should be home around 6, if nothing happens
Deborah: Dinner will be waiting for you in the oven, bye :*"
14,5dbc19f2-b771-4328-aedc-700160bfd051,ann_wjbp,13611832,alpaca-13b,,,,Sam is unsure if a guy she likes likes her back. Cathy assures her that he does and that he is just shy. Sam is hopeful and plans to talk to him the next day.,"Sam: I don''t think he likes me.
Cathy: Of course he likes you.
Sam: How do u know. He''s not talking with me at all ;(
Cathy: He''s shy. He''s looking at u when u don''t see
Sam: Really? U sure?
Cathy: yes, even Kate noticed.
Sam: Hope u r right. I''ll talk with him tomorrow then.
Cathy: Go ahead, girl :D"
15,b8ce3f8b-9b70-48f9-b52e-8b615706a218,ann_wjbp,13612049,alpaca-13b,promised to take care of the boys,Not found,Extrinsic_Error,"Rory and Mitch discussed the possibility of Mitch taking Bill and Sammy to an International camp in Croatia. Rory was grateful for Mitch''s offer and assured him that they would chip in for gas. Mitch confirmed that he would be leaving on the 29th and promised to take care of the boys. Rory reminded him to take breaks and be careful while driving, while Mitch assured him that he would be fine with the boys keeping him company and lots of snacks. Rory also mentioned that they would put Bill on a Flixbus and that Joanna would be picking him up.","Rory: Hey Mitch, how are you? I hope you''re doing ok. We are thinking of signing up Bill for that International camp. Sammy will be going too. Do you think it would be possible for you to take Bill and Sammy if you go down?
Mitch: I''m doing well - pretty tired. Yes, I do think that''s possible :)
Rory: Great, that would mean a lot to us. Thanks a lot. 
Mitch: That''d be wonderful! July, I''ll be at a few camps ;)
Rory: Of course, we''ll chip in for gas. Ok, no problem :)
Mitch: Thx, no worries. I hope you''re all doing well. Time is flying by ;)
Rory: Ok, great. I know, it''s crazy.
Rory: Do you know exactly which date you''ll be leaving?
Mitch: Sunday, the 29th
Rory: Ok, cool. It''s such a long drive.
Mitch: Yeah, around 1000 km, but I''ll try to get there early Mon morning.
Rory: That''s a pretty ambitious undertaking :)
Mitch: I have to, camp starts Mon 9.
Rory: Just be careful, and take lots of breaks, don''t fall asleep at the wheel, etc.
Mitch: I''ll have the boys to keep me awake, and lots of snacks :)
Rory: Ok. We will probably put Bill on a Flixbus, so he''ll arrive around 10 am Sun
Mitch: Cool, just make sure he has his phone on him.
Rory: Ok, no problem. We''ll give him your number, but most likely Joanna will be picking him up.
Mitch: Oh, ok. That makes things easier. I''ll meet him after.
Rory: Great, thanks a lot for doing this, I don''t know how else we would get him down to Croatia.
Mitch: No problem. Talk to you later.
Rory: Ok, bye."
16,0e9b6be8-2c0f-4226-aacf-2504b82caa09,ann_wjbp,13612147,alpaca-13b,,,,"Mike and Celia are discussing where to go on holiday. Mike suggests Egypt, but Celia points out that it is too hot. She then suggests Croatia, which Mike agrees to since he has never been there before.","Celia: Where do you want to go for Holiday ?
Mike: I was thinking about Egypt
Celia: Too hot. What about Croatia ?
Mike: Good idea, I''ve never been there"
17,51c1e1d7-ce76-4cbd-800f-f2edcc27bbf9,ann_wjbp,13680387,alpaca-13b,,,,"Joanna needs help getting coffee stains out of her dress, but Ethel advises her to take it to the dry cleaner''s instead of trying to fix it herself. She recommends a cheap one at Jagiellonska 3 that did a good job with her favorite dress.","Joanna: I need to get the coffie stains out of my dress
Joanna: Do you know any effective methods?
Ethel: What color is this dress?
Joanna: It''s ecru and the fabric is very soft
Ethel: Well, in such a case I wouldn''t recommend fixing it by yourself because you can ruin the dress...
Ethel: Better leave it at the dry-cleaner''s
Joanna: You might be right, just hope it won''t cost me an arm and a leg...
Ethel: There''s a cheap one at Jagiellonska 3, they cleaned up all the stains from my favourite dress :)
Joanna: Alright then, I''ll give it a try, thanks Ethel! :)"
18,654f86c3-f75b-4552-9a0c-9b1b4c0b82dc,ann_wjbp,13680442,alpaca-13b,,,,"Mika offers Linda some perennial plants for her garden, but Linda declines as she won''t be able to tend to it before leaving.","Mika: Dear  Linda, would you like a few plants For your garden? All perennials.It would be a shame to throw them onto the compost heap.
Linda: Hello Mika: A nice offer, thank you, but I won''t manage to do any gardening before leaving.
Mika: What a pity!"
19,896a1582-048f-43bf-88e8-1ed347e95ddf,ann_wjbp,13680611,alpaca-13b,-France,Not found,,"Steve and Gulab are discussing the USA-France soccer match from yesterday, and Steve is excited to share that the USA won. Gulab is more interested in the upcoming England-Croatia match, which will be taking place the next day at 2:00.","Steve: BTW, USA won last night!
Gulab: I forgot to check!
Steve: England playing tomorrow at 2:00!
Gulab: That''s right, Croatia?
Steve: Yep."
20,7c0a5250-b972-4cb4-b201-d7ccd6597ca0,ann_wjbp,13680757,alpaca-13b,his wife,Not found,,"Greg has to stay late at work and asks his wife Betsy to pick up their son Johnny from daycare. Betsy says she can''t because she has to work long hours as well, and Greg needs to come up with an alternative plan.","Greg: Hi, honey. I need to stay after hours :-(
Betsy: Again?
Greg: I''m sorry!
Betsy: What about Johnny?
Greg: Well, could you pick him up? 
Betsy: What if I can''t?
Greg: Betsy?
Betsy: What if I can''t?
Greg: Can''t you, really?
Betsy: I can''t. Today I need to work long hours as well. Tuesdays are your days in the kindergarten.
Greg: Talk to you later. I''ll see what I can do.
Betsy: You''d better think of something.
Greg: Oh. Just stop it now."
21,bc5b80f7-2f1d-4409-97c8-f07bdced55be,ann_wjbp,13680782,alpaca-13b,but told Maya to tell Brian to take care of it. ,Boris :  I'll tell Brian to take care of that,Intrinsic_Error,"Maya asked Boris to bring home the clothes that were hanging outside, since they should be dry by then. Boris said he wasn''t home right now, but told Maya to tell Brian to take care of it. Maya accepted, saying ""fine, thanks"".","Maya: Bring home the clothes that are hanging outside
Maya: All of them should be dry already and it looks like it''s going to rain
Boris:  I''m not home right now
Boris: I''ll tell Brian to take care of that
Maya: Fine, thanks"
22,24baa727-3615-4b51-a2fc-f3aade7fe99a,ann_wjbp,13680802,alpaca-13b,ended the conversation ,"Laura :  I am not waiting any more, see you some other time.",Intrinsic_Error,"Paul and Laura were having a conversation, but Laura became impatient and ended the conversation when Paul said he was almost there after 30 minutes of waiting. Paul apologized, but Laura was not sorry for ending the conversation.","Laura: Where are you?
Paul: Almost there.
Laura: Which is?
Paul: Close to the Mac.
Laura: That''s so far away!
Paul: 15 mins
Laura: I am not waiting any more, see you some other time.
Paul: Please, wait!
Laura: I''ve waited 30 minutes, 15 minutes ago you wrote you were almost here. This is too much.
Paul: I am so sorry.
Laura: I am not. "
23,b85ef93f-1e49-48e3-867b-5c8051f36476,ann_wjbp,13680873,alpaca-13b,"Darcy is concerned about Aaron's safety,",Not found,Extrinsic_Error,"Adam and Darcy are discussing Aaron''s upcoming flight to Cairo, Egypt. Adam has never been to Egypt, but he does travel often. Darcy is concerned about Aaron''s safety, but Adam assures her that as long as he''s careful, it should be worthwhile.","Darcy: have you ever been to Egypt?
Adam: why would you think Ive been to Egypt?
Darcy: you travel a lot
Adam: if you say so, ive only been to a few countries. why do you ask?
Darcy: Aaron has a connecting flight in Cairo and might leave the airport for a few hours to pass the time.
Adam: I see. Should be worthwhile as long as hes careful.
Darcy: thats what im thinking"
24,5b7f30ca-04ee-4d95-8d79-81fd9349e160,ann_wjbp,13680874,alpaca-13b,,,,Tiffany asked her sister Railey to buy her a burger on the way home and Railey agreed.,"Tiffany: buy me a burger on your way home
Railey: ok
Tiffany: thx, sis :)"
25,838efe5f-a049-48fc-b930-8d5a0d14391a,ann_wjbp,13680968,alpaca-13b,,,,"Sarah requested a PTO but was denied due to her low seniority. Boris offered her the first choice of dates the week after, and Sarah asked if she could amend her request for the following week. Boris agreed and thanked Sarah for being flexible.","Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority. 
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that''s too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that''s the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I''m very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That''s great, at least I''ll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can''t all be off. You are just trying to be fair.
Boris: That''s it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!"
26,bdeeabfb-b463-4826-b627-146ec09813e6,ann_wjbp,13680972,alpaca-13b,Donna suggests they meet in a coffee shop,George :  Like in a coffee shop or somewhere.,Intrinsic_Error,"George and Donna discuss a delicate matter that George would like to talk about in person. Donna suggests they meet in a coffee shop, but George realizes it''s not the best place for their conversation. He then invites Donna to his place that night.","George: Hi Donna. I''ve been trying to catch you.
Donna: What about?
George: A rather delicate matter.
Donna: Did you catch AIDS?
George: Very funny!
Donna: It is, isn''t it?
George: I don''t think so.
Donna: Too bad. So what do you want?
George: Could we meet and discuss it somewhere?
Donna: Like where?
George: Like in a coffee shop or somewhere.
Donna: You sure a coffee shop is better to discuss delicate matters.
George: Come to think of it, you are right. It''s not.
Donna: See? So what''s up?
George: Couldn''t you come to my place tonight?"
27,ea6303cb-8ecf-4f44-8c46-d572f084d17d,ann_wjbp,13680992,alpaca-13b,,,,Mr. Williams and Ms. Blair agreed to meet up for a coffee at 2 pm in a side alley near the square.,"Mr. Williams: Ms. Blair, would you like to go for a coffee?
Ms. Blair: I thought you''d never ask.
Mr. Williams: That''s outstanding. Do you have a favourite coffee place?
Ms. Blair: I actually do. It''s near the square in a side alley.
Mr. Williams: I think I know which one. Let''s say 2 p.m.?
Ms. Blair: Sounds great. See you there :)"
28,697b408e-ff9c-4229-b6d5-5cc9aa18eddd,ann_wjbp,13681079,alpaca-13b,before Terry comes over.,Dinny :  can you take your dog away before i come?,Intrinsic_Error,"Dinny is asking Terry if she can take her dog away before Terry comes over. Terry is asking if Dinny is afraid, and Dinny admits that she is a little afraid. Terry reassures her and tells her it''s okay.","Dinny: can you take your dog away before i come?
Terry: are you afraid?
Dinny: a little
Terry: ok than"
29,8640393b-cc9b-40cb-b8ae-b6d10deb4092,ann_wjbp,13681165-1,alpaca-13b,,,,"Derek and Alyssa discuss Fergie''s performance of the national anthem, with Derek saying he can do a better job of singing it and Alyssa finding it funny in a good way.","Alyssa: Have you seen Fergies national anthem? Illuminati does a great job.
Derek: This is not normal. I saw it last week
Alyssa: What do you think about it?
Derek: I can fart bright stripes and bright stars better then she sings.
Alyssa: The best part is that she acts like she nailed it. But at least it''s funny in a good way.
Derek: It is"
30,08079732-c242-4c8c-9261-9139288baaca,ann_wjbp,13681171,alpaca-13b,,,,"Rosie is feeling better, but not good yet. Tanya is relieved to hear this.","Tanya: are you better today?
Rosie: better, but not good
Tanya: it''s great to hear that
Tanya: i was worried"
31,b85c088c-e7e9-479f-b93d-cb6c9731a6fe,ann_wjbp,13681241,alpaca-13b,Callum replied that he was a little sorry but ok,Callum :  Yes a little sorry,Intrinsic_Error,Jair asked Callum if he was busy and Callum replied that he was a little sorry but ok.,"Jair: Still busy?
Callum: Yes a little sorry
Jair: ok"
32,583c683c-20d5-47cd-96ac-dafd13b51b8c,ann_wjbp,13681429,alpaca-13b,,,,Jordan is thanking his grandmother for the birthday card and money she sent him. He is also expressing his wish for a more grown-up card or gift next time.,"Cass: Hi darling, did you get your birthday card and money on time?
Jordan: hello Nanna! Thanks for the £20. Sorry I didn''t ring you before.
Cass: you still like Thomas the Tank engine don''t you? I picked it specially.
Jordan: Yes, Nanna. I will always love him! Next time, get me a football one or something. I mean, I''m 11 now!
Cass: I know, you are so grown up. Love you xxxxx
Jordan: Love you, Nan xx"
33,20f74493-35a0-4156-9fc9-365c2e6128a8,ann_wjbp,13681439,alpaca-13b,,,,"Phoebe used her mother''s expensive perfume and broke it, making the whole house smell. Phil finds it funny, but Phoebe is not amused.","Phil: can you go out today?
Phoebe: no
Phoebe: my mum is still angry
Phil: why?
Phoebe: i used her perfume
Phil: so what?
Phoebe: i used it and broke it
Phil: really?
Phil: xd lol
Phoebe: not funny
Phoebe: it was very expensive
Phoebe: besides, our whole house stinks
Phil: so it was not so beautiful perfume?
Phoebe: it was, but not 100 ml for 80 square meters"
34,34d45110-a989-4cfe-9e15-09a0b9cc6f33,ann_wjbp,13681441,alpaca-13b,,,,Joanna and Merve are discussing the recent news about Lewandowska being hospitalized with measles. Joanna is concerned about getting vaccinated since she had contact with Lewandowska recently. Merve is encouraging her to go get vaccinated as soon as possible.,"Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn''t see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don''t have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won''t lose the entire day..."
35,e2b0e33c-183b-4206-b9de-d65df7fe5031,ann_wjbp,13682134,alpaca-13b,in Warsaw,Not found,,"Javier is looking for a tattoo parlor in Warsaw with English-speaking employees, and Judie recommends Warsaw Ink. Javier is impressed with the photo of his friend''s tattoo, but is surprised by the cost.
<nooutput>","Javier: Hey do you know any tattoo parlors over here with English speaking employees?
Judie: Oh there''s Warsaw ink
Javier: the name sounds neat... have you had a tattoo done there?
Judie: nope but my gf has
Javier: got a pic?
Judie: <file_photo>
Javier: wow that looks amazing
Javier: how much did she pay?
Judie: it was a 1000
Javier: fuck
Javier: let me just get a tatttoo back in colombia then, thx"
36,09c84451-e559-42ee-8125-cb1af7bed66f,ann_wjbp,13681482,alpaca-13b,,,,Tommy offered to ask his wife to lend Derek an Android cable for an hour. Derek thanked him for the offer and Tommy said his wife would help him for sure and provided an approximate time when she would be available. Derek thanked him again and asked for his wife''s name.,"Derek McCarthy: Filip - are you around? Would you have an Android cable I could borrow for an hour? I''m almost out of charge and I have a power pack  but forgot my cable
Tommy: I am in Poland but can ring my wife and she will give you one
Tommy: Do you want me to?
Tommy: 67 glenoaks close
Derek McCarthy: That would be great if you could!! Otherwise I''m sitting here in the dark for an hour <emoticon_smile>
Tommy: Put it in gps and start driving
Derek McCarthy: <emoticon_thumbup>
Tommy: She might be at work for next 15 min but will help you for sure
Derek McCarthy: Thanks a lot mate
Tommy: Sent her msg. She will give it to you. Approx time when she will be at home is 8:15 pm
Derek McCarthy: Thanks again!! What''s your wife''s name  again??
Tommy: Paulina"
37,0b088c01-b49c-4372-9f45-6b03be94b5e7,ann_wjbp,13681509,alpaca-13b,,,,"Damien and Abigail are discussing their Sunday plans, with Abigail reminding Damien to wear a coat and tie to church to show respect. Damien is not looking forward to the idea of wearing a coat and tie, but Abigail reminds him to be ready on time.","Abigail: It''s Sundaay.
Damien: So?..
Abigail: You know what that means.
Damien: Hmm no I don''t x)
Abigail: Sunday means we go to church~.
Damien: Oh, yeah..
Abigail: Don''t forget to put on a coat and tie.
Damien: A coat and tie?.. Why?
Abigail: To show respect to God and others.
Damien: Omg..I''m glad Sunday is only once a week.
Abigail: I hope God didn''t hear that.
Damien: He''ll forgive me 
Abigail: Just be ready on time please."
38,61937e2c-b872-43b1-b5b9-642c5dfc1238,ann_wjbp,13681516,alpaca-13b,Frank and Zoe are having a video call,"Zoe :  <file_video>
Zoe :  <file_video>
Zoe :  <file_video>
Zoe :  <file_video>
Zoe :  <file_video>
file_video",Intrinsic_Error,"Frank and Zoe are having a video call, and Frank is saying goodbye and expressing his love for Zoe. Zoe responds by sending Frank a loving emoji.","Zoe: <file_video>
Frank: Love you!
Zoe: :-*
Frank: Have a good day, babe :-*"
39,a05c6bc3-efac-485c-a6e8-7137aaeaabcc,ann_wjbp,13681516,alpaca-13b,Zoe responds by sending Frank a loving emoji.,Zoe :   -*,Intrinsic_Error,"Frank and Zoe are having a video call, and Frank is saying goodbye and expressing his love for Zoe. Zoe responds by sending Frank a loving emoji.","Zoe: <file_video>
Frank: Love you!
Zoe: :-*
Frank: Have a good day, babe :-*"
40,5686bf23-1332-4510-9f34-9e591c0e2084,ann_wjbp,13681560,alpaca-13b,,,,"Hayden is worried about his future career choices and is considering becoming a flight attendant, but is unsure if it is the right choice for him. Margaret encourages him to go ahead and try it.","Hayden: Anyway I have 1 month to write my thesis. And then I need to decide what studies I should choose and I have a problem because I don''t know what I can do in the future to make good money
Margaret: You''ll find something
Hayden: And the only studies I''m interested in are African studies but I''m not sure I can make big money later on haha except for working in the embassy or something like that. I was thinking about working as a flight attendant. It would be easy for me to get that job since I can swim (and here it''s obligatory) I''m even a water rescuer. I know English italian and polish and a bit of german.
Margaret: So go ahead for it
Hayden: But to be honest , I don''t think so that job is so great. I can''t work there forever and I''m not that sure I wanna risk every time hahah since flight accidents happen
Margaret: Hahahaha you shouldn''t think about that
Hayden: But I don''t wanna die hhahahahah
Margaret: It would be good you would get to travel a lot"
41,7c78c545-f63c-4570-aec7-698aadf21b48,ann_wjbp,13681870,alpaca-13b,,,,"Miley and Aaron are talking about how much they want to take a break from work. Miley expresses her desire to just sleep and Aaron agrees, saying that he wishes for a holiday.","Miley: don''t want to go to work tomorrow!
Miley: wanna sleep!!!
Miley: need some rest :(
Aaron: know what u feelin
Aaron: really want some holiday already
Miley: :(
Aaron: fighting girl!"
42,cc27446d-5a0c-4390-9838-5a7f0d08c2ba,ann_wjbp,13681871,alpaca-13b,,,,Andy and Sue are having a conversation about Andy working late and Sue agreeing to meet him later.,"Andy: Working late til 4 xx
Sue: no worries xx
Andy: be there by 8 xx
Sue: No probs babes xx"
